"","p","freq","freq.pred","pred.lwr","pred.upr","bino.pred","bino.lwr","bino.upr","model","ci.mean","SE","zstat","p_value","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"0237ad941160db6a4f9e5c9748b0afe5",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae",NA,NA
"02e77b66e935aa66f35f82d2126d2c0e",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae",NA,NA
"1968f3c063c25ace32dcc7ee04fc5fdc",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Cyanobacteria","Vampirivibrionia","Unclassified Vampirivibrionia","Unclassified Vampirivibrionia",NA,NA
"1a29f17bad7f3446d51d3161d7bf0d7e",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","Gastranaerophilales",NA,NA
"1ab5c2608f72523555901e1814e7e8de",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Cyanobacteria","Vampirivibrionia","Vampirovibrionales","Vampirovibrionales",NA,NA
"1abf82a9576fcc0744e886460483a15f",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","JGI_0000069-P22",NA,NA
"1dcb18156fff6ebd64ab9934070cc805",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Patescibacteria","Gracilibacteria","Gracilibacteria","Gracilibacteria",NA,NA
"21ebb322c4599587c694725d314c10cc",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Patescibacteria","Gracilibacteria","Candidatus_Peregrinibacteria","Candidatus_Peregrinibacteria",NA,NA
"2485e63fd257603ac99468f2baab3e20",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales",NA,NA
"2a4b320d4f8b76572bbd121e22adf610",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Patescibacteria","Gracilibacteria","Unclassified Gracilibacteria","Unclassified Gracilibacteria",NA,NA
"2f599f883ac29b1e07e5c4c85341bca9",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Patescibacteria","Microgenomatia","Unclassified Microgenomatia","Unclassified Microgenomatia",NA,NA
"43fca74f512241eb488e259f5fe3dd54",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Patescibacteria","Microgenomatia","Candidatus_Chisholmbacteria","Candidatus_Chisholmbacteria",NA,NA
"4663b0c00144eef84486923ec23e6055",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","Absconditabacteriales_(SR1)",NA,NA
"478dadac9862bd51fc28b8046a4213e0",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Patescibacteria","Microgenomatia","Candidatus_Woesebacteria","Candidatus_Woesebacteria",NA,NA
"6003198affa61a28d3f6d3b483d63c14",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Patescibacteria","Parcubacteria","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria",NA,NA
"6799e315bf130481653cfdc8786ae5c2",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Patescibacteria","Parcubacteria","Unclassified Parcubacteria","Unclassified Parcubacteria",NA,NA
"7353772c1f1edcf0af6307fa41d7dc35",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Patescibacteria","Parcubacteria","Candidatus_Campbellbacteria","Candidatus_Campbellbacteria",NA,NA
"7353ecaf65b539b66f6733e9e5e28d39",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Patescibacteria","ABY1","Candidatus_Falkowbacteria","Candidatus_Falkowbacteria",NA,NA
"8576bf599b9013a3d17893a61665d638",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Patescibacteria","ABY1","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria",NA,NA
"8a13d2e2f6ec9dd282e5a414d200154c",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Patescibacteria","ABY1","Candidatus_Uhrbacteria","Candidatus_Uhrbacteria",NA,NA
"8aa970ec13f25827f2952faa36e6134d",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Patescibacteria","ABY1","Candidatus_Komeilibacteria","Candidatus_Komeilibacteria",NA,NA
"8b61e9f49f22226a101ef8eb2f8ae119",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Patescibacteria","Parcubacteria","GWA2-38-13b","GWA2-38-13b",NA,NA
"96d5c0f3eb7e5fc4481c4479c47e025c",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Firmicutes","Bacilli","Acholeplasmatales","Acholeplasmataceae",NA,NA
"a57611e63080f025bc8fa5ec47b709ef",4.76190476190476e-05,0.0476190476190476,0.00413230489143998,5.26803209823051e-05,0.246318909367184,0.0465041262625382,0.00812014890667612,0.225144417620855,"neutral",0.246266229046201,0.0628230176138269,0.757987270076104,0.457267157806051,176.04785575533,"d__Bacteria","Cyanobacteria","Cyanobacteriia","Unclassified Cyanobacteriia","Unclassified Cyanobacteriia",NA,NA
