"id","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"543726974451b236fcced190092af14e","d__Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)",NA,NA
"2cb34003f168988ad6227485eac88e4d","d__Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae",NA,NA
"055cba3d5e5dd5a1233426b109a6d6b7","d__Bacteria","WOR-1","WOR-1","WOR-1","WOR-1",NA,NA
"47830587dbfc298a3b2b7aaac2af4612","d__Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae",NA,NA
"cfcd140e45ed533d775eb54e445138be","d__Bacteria","Cyanobacteria","Vampirivibrionia","Vampirovibrionales","Vampirovibrionales",NA,NA
"e5eb9ffae1e0a3904908571a064ca9d5","d__Bacteria","Cyanobacteria","Vampirivibrionia","Vampirovibrionales","Vampirovibrionaceae",NA,NA
"b3c809161d97cd19f34f856bb98b3e7c","d__Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","Gastranaerophilales",NA,NA
"afe2794035780fc2e10c4f6e6cb34eb6","d__Bacteria","Cyanobacteria","Vampirivibrionia","Unclassified Vampirivibrionia","Unclassified Vampirivibrionia",NA,NA
"e683295b6cd848cd647d9dec6b07d945","d__Bacteria","Patescibacteria","Gracilibacteria","Gracilibacteria","Gracilibacteria",NA,NA
"8708001d3fa4eb38dbb2a2a9a1ab7362","d__Bacteria","Patescibacteria","Gracilibacteria","Candidatus_Peregrinibacteria","Candidatus_Peregrinibacteria",NA,NA
"f5aeffac54c7633e989038cdc37e6424","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae",NA,NA
"3603ce3ae6132c8b9aff61a7edb08bd8","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Unclassified Saccharimonadales",NA,NA
"6374111cea73f996514c6e04aeeefc7f","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales",NA,NA
"0dbc1a9bdca9ad3dcc95d2e9910ec40e","d__Bacteria","Patescibacteria","WWE3","WWE3","WWE3",NA,NA
"3a9d4e57525318b3f6b11ca46ed8648d","d__Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","Absconditabacteriales_(SR1)",NA,NA
"3f3b9b1b0f32605a7afeb77c0823f072","d__Bacteria","Patescibacteria","Microgenomatia","Candidatus_Woesebacteria","Candidatus_Woesebacteria",NA,NA
"9f75d33667fb8b7533aea566f41031c8","d__Bacteria","Patescibacteria","Parcubacteria","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria",NA,NA
"cf251e20c5b225b18310d70b05b2fda2","d__Bacteria","Patescibacteria","Parcubacteria","Candidatus_Campbellbacteria","Candidatus_Campbellbacteria",NA,NA
"db56b3e445a3cf206e4c7055f22d61c6","d__Bacteria","Patescibacteria","Parcubacteria","Unclassified Parcubacteria","Unclassified Parcubacteria",NA,NA
