"function.","genome_path_count","mean_path_abun","genome_path_sd","unique_family_count"
"K01750",260,1,0,3
"K01751",168,1,0,2
"K01752",1036,1.67909238249595,0.86645670800175,9
"K01753",240,1,0,3
"K01754",1368,1.71859296482412,1.1354575860469,11
"K01755",948,1.20918367346939,0.406985424899327,10
"K01756",961,1.0445652173913,0.206459416945406,13
"K01758",92,1,0,1
"K01759",1171,1.45646766169154,0.654019441482526,10
"K01760",595,1.09576427255985,0.29453903514312,7
"K01761",52,1,0,1
"K01766",164,1,0,2
"K01768",750,1.92307692307692,1.24575609410336,4
"K01770",721,1.23670668953688,0.42542575570241,7
"K01771",92,1,0,1
"K01772",1034,1.15401785714286,0.361167467174953,12
"K01775",868,1.09045226130653,0.28700894554886,11
"K01776",671,1,0,9
"K01778",896,1,0,12
"K01779",560,1.14754098360656,0.355008312307831,6
"K01782",483,1,0,6
"K01783",920,1,0,13
"K01784",1363,1.59228971962617,0.63126079368877,11
"K01785",663,1.36139630390144,0.480899043402208,7
"K01788",162,1,0,2
"K01790",775,1.13469985358712,0.341652902764956,9
"K01791",438,1,0,5
"K01792",315,1,0,4
"K01795",92,1,0,1
"K01796",108,1,0,2
"K01799",173,1,0,2
"K01800",332,1,0,4
"K01801",211,1.51798561151079,0.501483566936558,2
"K01802",926,1.85571142284569,0.351734721269261,5
"K01803",920,1,0,13
"K01805",136,1,0,2
"K01807",744,1,0,10
"K01808",176,1,0,3
"K01809",551,1.15031315240083,0.357751734313138,6
"K01810",902,1.12609238451935,0.332160859305295,11
"K01812",119,1,0,2
"K01814",928,1.11538461538462,0.31967770495582,10
"K01816",580,1.39423076923077,0.489273259560394,5
"K01817",717,1,0,9
"K01819",48,2,0,1
"K01821",552,1.15,0.357443953006216,6
"K01822",67,1,0,1
"K01823",215,1,0,4
"K01825",315,1,0,4
"K01826",303,1,0,4
"K01834",514,1.22966507177034,0.421121470397617,6
"K01835",683,1,0,9
"K01838",52,1,0,1
"K01839",259,1,0,4
"K01840",630,1.12903225806452,0.335536434887602,8
"K01843",96,1,0,1
"K01845",676,1,0,9
"K01847",368,1.67272727272727,0.470287795091161,3
"K01854",84,1,0,1
"K01856",92,1,0,1
"K01857",272,1,0,4
"K01858",96,1,0,1
"K01866",992,1.07826086956522,0.268727743246837,13
"K01867",1059,1.15108695652174,0.358328414301216,13
"K01868",1012,1.1,0.300163176514649,13
"K01869",920,1,0,13
"K01870",920,1,0,13
"K01872",1268,1.37826086956522,0.731957603997183,13
"K01873",920,1,0,13
"K01874",920,1,0,13
"K01875",920,1,0,13
"K01876",920,1,0,13
"K01878",827,1,0,11
"K01879",827,1,0,11
"K01880",93,1,0,2
"K01881",920,1,0,13
"K01883",920,1,0,13
"K01885",1153,1.28683035714286,0.452534264531009,12
"K01886",497,1,0,7
"K01887",920,1,0,13
"K01889",879,1,0,12
"K01890",879,1,0,12
"K01892",920,1,0,13
"K01893",232,1,0,4
"K01894",541,1,0,7
"K01895",1292,1.47995418098511,0.678891431585244,11
"K01897",2285,2.74639423076923,1.72735100527309,10
"K01902",758,1,0,11
"K01903",758,1,0,11
"K01907",375,1.23762376237624,0.426331529690585,4
"K01908",425,1,0,5
"K01910",72,1,0,1
"K01911",329,1,0,4
"K01912",380,1.31944444444444,0.467072993836954,4
"K01914",24,1,0,1
"K01915",2631,2.85978260869565,2.30175028177552,13
"K01916",658,1,0,9
"K01918",694,1,0,9
"K01919",802,1.0986301369863,0.298369207528781,11
"K01920",911,1.07938388625592,0.270497278587848,11
"K01921",1079,1.17282608695652,0.378302508585499,13
"K01922",24,1,0,1
"K01923",920,1,0,13
"K01924",920,1,0,13
"K01925",879,1,0,12
"K01926",24,1,0,1
"K01928",819,1,0,12
"K01929",819,1,0,12
"K01933",920,1,0,13
"K01934",868,1.13168187744459,0.338365234362502,10
"K01935",754,1,0,10
"K01937",920,1,0,13
"K01938",433,1.10459183673469,0.30641785944674,6
"K01939",992,1.07826086956522,0.268727743246837,13
"K01940",856,1,0,11
"K01941",188,1,0,2
"K01945",920,1,0,13
"K01950",503,1.16705336426914,0.373457004693893,5
"K01951",1184,1.28695652173913,0.452587144364045,13
"K01952",1613,1.75326086956522,0.9566161671102,13
"K01953",564,1.42424242424242,0.818654766771472,5
"K01955",972,1.05652173913043,0.231052070699564,13
"K01956",920,1,0,13
"K01959",92,1,0,1
"K01960",92,1,0,1
"K01961",897,1,0,12
"K01962",897,1,0,12
"K01963",969,1.08026755852843,0.271858549966117,12
"K01965",351,1,0,6
"K01966",243,1,0,4
"K01968",454,1.17312661498708,0.378846479344297,5
"K01969",459,1.18604651162791,0.389647945133971,5
"K01971",164,1,0,2
"K01972",1038,1.18088737201365,0.385143980783481,12
"K01975",339,1,0,4
"K01989",252,1,0,4
"K01990",2102,2.34336677814939,1.17746845211472,12
"K01991",1247,1.89226100151745,0.985726809064776,8
"K01992",2660,2.9654403567447,1.3749710431444,12
"K01993",358,1.25174825174825,0.434778128027351,4
"K01995",1908,3.27835051546392,2.88712114934102,8
"K01996",2004,3.44329896907217,3.00705677947849,8
"K01997",2100,3.60824742268041,3.16627028081501,8
"K01998",2004,3.44329896907217,3.00705677947849,8
"K01999",2376,3.56756756756757,3.48605373104439,9
"K02000",975,1.5282131661442,0.689677378913457,7
"K02001",879,1.62177121771218,0.70836446913251,6
"K02002",1527,2.39341692789969,2.39644305725865,7
"K02003",2777,3.0958751393534,1.41490579649807,12
"K02004",2785,3.10479375696767,1.74877169484049,12
"K02005",671,1.39501039501039,0.489361882429611,7
"K02010",1089,1.38549618320611,0.487022222499491,10
"K02011",1181,1.50254452926209,0.696208943435143,10
"K02012",1181,1.50254452926209,0.696208943435143,10
"K02013",1500,2.15208034433285,1.46896998646049,9
"K02014",5156,8.13249211356467,2.85147634011982,9
"K02015",1801,3.22182468694097,2.67220317020064,8
"K02016",1727,2.79902755267423,1.8756295118701,9
"K02017",582,1,0,8
"K02018",541,1,0,7
"K02019",318,1,0,4
"K02020",613,1.13308687615527,0.339982965033001,7
"K02022",719,1.7409200968523,0.438660943339661,5
"K02024",370,1.22112211221122,0.415689081155075,4
"K02025",330,1,0,4
"K02026",330,1,0,4
"K02027",354,1.07272727272727,0.260082670131191,4
"K02028",1359,2.82536382536383,1.87712688332604,7
"K02029",2270,3.90034364261168,3.09021550955202,8
"K02030",2673,3.8022759601707,2.66118998468048,9
"K02031",658,2.20805369127517,1.29892557405696,4
"K02032",1262,1.95054095826893,0.968878984753469,8
"K02033",1190,1.83925811437403,0.896573149052553,8
"K02034",1401,2.16537867078825,1.2549002909743,8
"K02035",1576,2.34873323397914,1.64833539880045,9
"K02036",990,1.19709794437727,0.398047649249749,11
"K02037",966,1.16807738814994,0.374161278441123,11
"K02038",966,1.16807738814994,0.374161278441123,11
"K02039",666,1,0,9
"K02040",1407,1.70133010882709,0.946017865855879,11
"K02041",418,1.28220858895706,0.450766218841962,3
"K02042",514,1.57668711656442,0.494843633689206,3
"K02043",96,1,0,1
"K02044",646,1.16606498194946,0.372475278402563,6
"K02045",318,1,0,4
"K02046",318,1,0,4
"K02047",318,1,0,4
"K02048",482,1.51572327044025,0.500540350443476,4
"K02049",1437,3.73246753246753,2.82909187240549,5
"K02050",1269,3.2961038961039,2.37513385359874,5
"K02051",1529,3.97142857142857,2.71218590457077,5
"K02052",979,2.47848101265823,1.5678941619462,5
"K02053",1143,2.89367088607595,2.01739527572454,5
"K02054",835,2.11392405063291,1.63548330127055,5
"K02055",1155,2.41127348643006,1.88917812329437,6
"K02056",428,1.50704225352113,0.871589092354598,4
"K02057",856,3.01408450704225,1.7431781847092,4
"K02058",332,1.27692307692308,0.448341165865684,3
"K02062",72,1,0,1
"K02063",72,1,0,1
"K02064",72,1,0,1
"K02065",1095,1.45225464190981,0.498045538791548,10
"K02066",1167,1.54774535809019,0.662785348714891,10
"K02067",1100,1.45888594164456,0.663230317790807,10
"K02068",67,1,0,1
"K02069",139,1,0,2
"K02071",573,1.19126819126819,0.393709194719821,7
"K02072",573,1.19126819126819,0.393709194719821,7
"K02073",833,1.73180873180873,0.761581860345249,7
"K02074",326,1,0,3
"K02075",523,1,0,6
"K02077",523,1,0,6
"K02078",1670,1.81521739130435,1.0170403178757,13
"K02079",67,1,0,1
"K02082",24,1,0,1
"K02083",84,1,0,1
"K02086",24,1,0,1
"K02092",138,1,0,1
"K02093",138,1,0,1
"K02094",138,1,0,1
"K02095",138,1,0,1
"K02096",138,1,0,1
"K02097",138,1,0,1
"K02106",339,1,0,4
"K02108",920,1,0,13
"K02109",1278,1.38913043478261,0.487818202668872,13
"K02110",920,1,0,13
"K02111",920,1,0,13
"K02112",920,1,0,13
"K02113",920,1,0,13
"K02114",920,1,0,13
"K02115",920,1,0,13
"K02116",780,1,0,9
"K02117",67,1,0,1
"K02118",67,1,0,1
"K02120",67,1,0,1
"K02121",67,1,0,1
"K02123",67,1,0,1
"K02124",67,1,0,1
"K02134",101,1,0,1
"K02160",897,1,0,12
"K02164",92,1,0,1
"K02167",248,1,0,3
"K02168",460,1.61971830985915,0.486312938062693,4
"K02169",679,1,0,8
"K02170",373,1,0,5
"K02183",84,1,0,1
"K02188",230,1,0,2
"K02189",260,1,0,3
"K02192",378,1,0,5
"K02193",533,1,0,8
"K02194",492,1,0,7
"K02195",701,1.10567823343849,0.307668083910603,9
"K02196",503,1,0,6
"K02197",634,1,0,9
"K02198",773,1.2192429022082,0.414060226772675,9
"K02199",706,1.11356466876972,0.317532309432131,9
"K02200",923,1.45583596214511,0.498438964336794,9
"K02203",200,1,0,3
"K02204",486,1,0,6
"K02217",191,1,0,3
"K02221",965,1.16686819830713,0.37308378638447,11
"K02224",398,1,0,4
"K02225",246,1,0,3
"K02226",294,1,0,4
"K02227",684,1.11764705882353,0.322453289642322,7
"K02228",188,1,0,2
"K02229",188,1,0,2
"K02230",398,1,0,4
"K02231",528,1,0,6
"K02232",595,1,0,7
"K02233",528,1,0,6
"K02234",326,1,0,3
"K02236",24,1,0,1
"K02237",469,1,0,7
"K02238",755,1,0,10
"K02240",24,1,0,1
"K02242",24,1,0,1
"K02243",24,1,0,1
"K02244",24,1,0,1
"K02245",24,1,0,1
"K02246",24,1,0,1
"K02248",24,1,0,1
"K02258",706,1,0,10
"K02259",896,1,0,12
"K02274",1092,1.21875,0.413629526841182,12
"K02275",1176,1.3125,0.463771278630622,12
"K02276",1240,1.38392857142857,0.486612474069656,12
"K02278",188,1,0,2
"K02279",188,1,0,2
"K02280",188,1,0,2
"K02281",96,1,0,1
"K02282",188,1,0,2
"K02283",188,1,0,2
"K02284",138,1,0,1
"K02285",138,1,0,1
"K02288",138,1,0,1
"K02289",138,1,0,1
"K02290",276,2,0,1
"K02291",657,1.41290322580645,0.810388610276758,5
"K02293",138,1,0,1
"K02294",138,1,0,1
"K02297",483,1,0,6
"K02298",483,1,0,6
"K02299",483,1,0,6
"K02300",483,1,0,6
"K02302",339,1,0,4
"K02303",746,1.46274509803922,0.729388899507286,6
"K02304",124,1,0,2
"K02305",176,1,0,2
"K02313",920,1,0,13
"K02314",1004,1.09130434782609,0.288198099379528,13
"K02315",84,1,0,1
"K02316",920,1,0,13
"K02334",740,1.29370629370629,0.455857657941136,7
"K02335",920,1,0,13
"K02336",382,1.21269841269841,0.409867177293999,4
"K02337",972,1.05652173913043,0.231052070699564,13
"K02338",920,1,0,13
"K02339",541,1,0,7
"K02340",879,1,0,12
"K02341",879,1,0,12
"K02342",2271,2.46847826086957,1.77489623892195,13
"K02343",920,1,0,13
"K02344",72,1,0,1
"K02346",736,1.19286871961102,0.394870976721463,9
"K02348",480,1,0,7
"K02355",1215,1.32065217391304,0.612179261313393,13
"K02356",1143,1.24239130434783,0.428762852150914,13
"K02357",920,1,0,13
"K02358",1602,1.74130434782609,0.813668886185708,13
"K02361",52,1,0,1
"K02362",92,1,0,1
"K02371",140,1,0,4
"K02372",1016,1.10434782608696,0.305877514825447,13
"K02377",526,1,0,6
"K02379",647,1.12521739130435,0.331253421062045,7
"K02380",92,1,0,1
"K02386",613,1.13308687615527,0.339982965033001,7
"K02387",613,1.13308687615527,0.339982965033001,7
"K02388",709,1.31053604436229,0.463141336213374,7
"K02389",546,1.15189873417722,0.359301916362811,6
"K02390",709,1.31053604436229,0.463141336213374,7
"K02391",613,1.13308687615527,0.339982965033001,7
"K02392",613,1.13308687615527,0.339982965033001,7
"K02393",546,1.15189873417722,0.359301916362811,6
"K02394",613,1.13308687615527,0.339982965033001,7
"K02395",517,1.16179775280899,0.368679655980198,6
"K02396",709,1.31053604436229,0.463141336213374,7
"K02397",517,1.16179775280899,0.368679655980198,6
"K02398",517,1.16179775280899,0.368679655980198,6
"K02399",378,1.23529411764706,0.424877315096155,4
"K02400",613,1.13308687615527,0.339982965033001,7
"K02401",613,1.13308687615527,0.339982965033001,7
"K02402",358,1.25174825174825,0.434778128027351,4
"K02403",358,1.25174825174825,0.434778128027351,4
"K02404",378,1,0,5
"K02405",584,1.3123595505618,0.463977181968235,6
"K02406",1369,3.07640449438202,2.53151409630671,6
"K02407",450,1.19047619047619,0.393197172768297,5
"K02408",546,1.15189873417722,0.359301916362811,6
"K02409",613,1.13308687615527,0.339982965033001,7
"K02410",546,1.15189873417722,0.359301916362811,6
"K02411",546,1.15189873417722,0.359301916362811,6
"K02412",546,1.15189873417722,0.359301916362811,6
"K02413",378,1,0,5
"K02414",546,1.15189873417722,0.359301916362811,6
"K02415",861,1.59149722735675,0.713261791902941,7
"K02416",474,1,0,6
"K02417",709,1.31053604436229,0.463141336213374,7
"K02418",445,1,0,6
"K02419",613,1.13308687615527,0.339982965033001,7
"K02420",613,1.13308687615527,0.339982965033001,7
"K02421",613,1.13308687615527,0.339982965033001,7
"K02422",517,1.16179775280899,0.368679655980198,6
"K02423",130,1,0,2
"K02424",208,1.79310344827586,0.406838102172486,2
"K02426",618,1.15730337078652,0.36442794065299,6
"K02427",706,1,0,10
"K02428",1087,1.21181716833891,0.408823903890684,12
"K02429",220,1.61764705882353,0.487758645983878,2
"K02433",1144,1.60674157303371,1.11874932710188,10
"K02434",850,1.1938202247191,0.39556758165691,10
"K02435",712,1,0,10
"K02437",924,1.11057692307692,0.313796141058344,10
"K02438",717,1.15458937198068,0.361804216103252,7
"K02439",248,1,0,3
"K02440",363,1.07079646017699,0.256863678968498,5
"K02441",397,1.11516853932584,0.319674525885932,5
"K02442",92,1,0,1
"K02444",541,1,0,7
"K02445",231,1,0,3
"K02446",162,1,0,3
"K02448",92,1,0,1
"K02450",228,1,0,3
"K02451",228,1,0,3
"K02452",295,1,0,4
"K02453",721,1.23883161512027,0.426736415314407,8
"K02454",952,1.63573883161512,0.842887252024541,8
"K02455",721,1.23883161512027,0.426736415314407,8
"K02456",721,1.23883161512027,0.426736415314407,8
"K02457",391,1,0,5
"K02458",295,1,0,4
"K02459",434,1.47118644067797,0.500017294754506,4
"K02460",530,1.35549872122762,0.479277441597246,5
"K02461",463,1.18414322250639,0.388097555735733,5
"K02462",295,1,0,4
"K02463",295,1,0,4
"K02469",1058,1.15,0.35726564032724,13
"K02470",920,1,0,13
"K02471",594,1.30263157894737,0.459901666759853,5
"K02472",84,1,0,1
"K02473",52,1,0,1
"K02474",52,1,0,1
"K02475",139,1,0,2
"K02476",72,1,0,1
"K02477",364,1.75,1.30217209842365,3
"K02478",72,1,0,1
"K02480",164,1,0,2
"K02481",72,1,0,1
"K02482",168,1,0,2
"K02483",1362,2.98030634573304,1.2397144877792,6
"K02484",364,1.18954248366013,0.392580934321192,4
"K02488",119,1,0,2
"K02492",676,1,0,9
"K02493",920,1,0,13
"K02494",445,1,0,6
"K02495",1667,2.20794701986755,1.25752499850214,10
"K02496",445,1,0,6
"K02498",541,1,0,7
"K02500",832,1,0,10
"K02501",832,1,0,10
"K02502",624,1,0,7
"K02503",938,1.04570791527313,0.208967421722374,12
"K02510",231,1,0,3
"K02517",1168,1.5891156462585,0.66224879579668,10
"K02518",920,1,0,13
"K02519",920,1,0,13
"K02520",879,1,0,12
"K02521",223,1,0,3
"K02523",758,1,0,11
"K02525",92,1,0,1
"K02527",735,1,0,10
"K02528",920,1,0,13
"K02529",1041,2.24838012958963,1.08356103344361,7
"K02530",24,1,0,1
"K02531",24,1,0,1
"K02533",465,1,0,5
"K02535",917,1.11693057247259,0.321533416392242,10
"K02536",925,1.05956471935853,0.236814279497737,11
"K02548",329,1,0,4
"K02549",277,1,0,3
"K02551",329,1,0,4
"K02552",277,1,0,3
"K02553",500,1.16822429906542,0.374503107072248,6
"K02554",185,1,0,2
"K02556",705,1.30314232902033,0.460041580328194,7
"K02557",957,1.61382799325464,0.642743552606914,8
"K02558",538,1,0,8
"K02560",72,1,0,1
"K02562",72,1,0,1
"K02563",920,1,0,13
"K02564",420,1.18980169971671,0.392700752507339,5
"K02565",139,1,0,2
"K02567",139,1,0,2
"K02568",139,1,0,2
"K02569",139,1,0,2
"K02570",72,1,0,1
"K02571",72,1,0,1
"K02572",139,1,0,2
"K02573",139,1,0,2
"K02574",72,1,0,1
"K02575",707,1.35181644359465,0.762213169942682,6
"K02600",920,1,0,13
"K02601",920,1,0,13
"K02609",84,1,0,1
"K02613",52,1,0,1
"K02614",116,1,0,2
"K02616",84,1,0,1
"K02619",453,1,0,5
"K02621",658,1,0,10
"K02622",658,1,0,10
"K02623",92,1,0,1
"K02624",236,1.4390243902439,0.497788014497061,2
"K02625",92,1,0,1
"K02634",138,1,0,1
"K02635",138,1,0,1
"K02636",138,1,0,1
"K02637",138,1,0,1
"K02638",138,1,0,1
"K02639",552,4,0,1
"K02641",138,1,0,1
"K02643",138,1,0,1
"K02647",231,1,0,3
"K02650",671,1.22893772893773,0.420534356193466,7
"K02651",284,1.51063829787234,0.501221627435261,2
"K02652",600,1,0,7
"K02653",684,1,0,8
"K02654",821,1,0,10
"K02655",613,1.12271062271062,0.328405623767032,7
"K02656",445,1,0,6
"K02657",289,1,0,4
"K02658",289,1,0,4
"K02659",289,1,0,4
"K02660",289,1,0,4
"K02662",445,1,0,6
"K02663",684,1,0,8
"K02664",583,1,0,7
"K02665",445,1,0,6
"K02666",684,1,0,8
"K02667",222,1,0,3
"K02668",222,1,0,3
"K02669",822,1.20175438596491,0.401603474842568,8
"K02670",714,1.60449438202247,0.750961862546893,6
"K02671",646,1.45168539325843,1.07407118470271,6
"K02672",445,1,0,6
"K02673",373,1,0,5
"K02674",608,1.28270042194093,0.697501041486739,6
"K02676",289,1,0,4
"K02680",84,1,0,1
"K02682",72,1,0,1
"K02686",202,1,0,3
"K02687",755,1,0,10
"K02689",138,1,0,1
"K02690",138,1,0,1
"K02691",138,1,0,1
"K02693",138,1,0,1
"K02694",138,1,0,1
"K02696",138,1,0,1
"K02697",138,1,0,1
"K02698",276,2,0,1
"K02699",138,1,0,1
"K02700",138,1,0,1
"K02703",828,6,0,1
"K02704",138,1,0,1
"K02705",138,1,0,1
"K02706",276,2,0,1
"K02707",138,1,0,1
"K02708",138,1,0,1
"K02709",138,1,0,1
"K02710",138,1,0,1
"K02711",138,1,0,1
"K02712",138,1,0,1
"K02713",138,1,0,1
"K02714",138,1,0,1
"K02715",138,1,0,1
"K02716",138,1,0,1
"K02717",138,1,0,1
"K02718",138,1,0,1
"K02719",138,1,0,1
"K02720",138,1,0,1
"K02722",138,1,0,1
"K02723",138,1,0,1
"K02724",138,1,0,1
"K02742",315,1,0,4
"K02744",24,1,0,1
"K02750",72,1,0,1
"K02757",24,1,0,1
"K02759",163,1,0,3
"K02760",163,1,0,3
"K02761",187,1.14723926380368,0.355436244467185,3
"K02769",67,1,0,1
"K02770",342,1,0,5
"K02777",139,1,0,2
"K02778",72,1,0,1
"K02779",369,2.26380368098159,0.701217819480322,3
"K02784",139,1,0,2
"K02786",24,1,0,1
"K02788",24,1,0,1
"K02793",120,1,0,2
"K02794",48,2,0,1
"K02795",48,2,0,1
"K02796",48,2,0,1
"K02800",72,1,0,1
"K02804",139,1,0,2
"K02806",637,1.17744916820702,0.38240195996545,7
"K02810",96,1,0,2
"K02819",188,1,0,3
"K02821",202,1,0,3
"K02822",72,1,0,1
"K02823",24,1,0,1
"K02824",255,1,0,4
"K02825",580,1.3302752293578,0.470852411101586,6
"K02834",920,1,0,13
"K02835",920,1,0,13
"K02836",920,1,0,13
"K02837",755,1,0,10
"K02838",920,1,0,13
"K02841",217,1,0,3
"K02843",341,1,0,5
"K02844",159,1,0,2
"K02847",130,1,0,2
"K02848",159,1,0,2
"K02851",348,1,0,5
"K02858",162,1,0,3
"K02860",957,1.16849816849817,0.374536800721159,12
"K02863",920,1,0,13
"K02864",920,1,0,13
"K02867",920,1,0,13
"K02871",920,1,0,13
"K02874",920,1,0,13
"K02876",920,1,0,13
"K02878",920,1,0,13
"K02879",920,1,0,13
"K02881",920,1,0,13
"K02884",879,1,0,12
"K02886",920,1,0,13
"K02887",879,1,0,12
"K02888",920,1,0,13
"K02890",920,1,0,13
"K02892",920,1,0,13
"K02895",920,1,0,13
"K02897",758,1,0,11
"K02899",920,1,0,13
"K02902",920,1,0,13
"K02904",920,1,0,13
"K02906",920,1,0,13
"K02907",591,1,0,9
"K02909",992,1.07826086956522,0.268727743246837,13
"K02911",920,1,0,13
"K02913",944,1.02608695652174,0.159480635039626,13
"K02914",686,1,0,10
"K02916",879,1,0,12
"K02919",720,1,0,10
"K02926",920,1,0,13
"K02931",920,1,0,13
"K02933",920,1,0,13
"K02935",836,1,0,12
"K02939",920,1,0,13
"K02945",1058,1.15,0.35726564032724,13
"K02946",920,1,0,13
"K02948",920,1,0,13
"K02950",920,1,0,13
"K02952",920,1,0,13
"K02954",944,1.02608695652174,0.159480635039626,13
"K02956",920,1,0,13
"K02959",879,1,0,12
"K02961",920,1,0,13
"K02963",920,1,0,13
"K02965",920,1,0,13
"K02967",920,1,0,13
"K02968",920,1,0,13
"K02970",972,1.05652173913043,0.231052070699564,13
"K02982",920,1,0,13
"K02986",920,1,0,13
"K02988",920,1,0,13
"K02990",920,1,0,13
"K02992",920,1,0,13
"K02994",920,1,0,13
"K02996",920,1,0,13
"K03040",920,1,0,13
"K03043",920,1,0,13
"K03046",1099,1.1945652173913,0.396080945562122,13
"K03048",24,1,0,1
"K03060",909,1.04723502304147,0.212263475954074,12
"K03070",987,1.07282608695652,0.25999215727251,13
"K03071",665,1,0,9
"K03072",916,1.08530805687204,0.279505197241394,11
"K03073",920,1,0,13
"K03074",916,1.08530805687204,0.279505197241394,11
"K03075",920,1,0,13
"K03076",920,1,0,13
"K03086",1334,1.45,1.07179692098172,13
"K03087",801,1.7682119205298,0.888299374084649,5
"K03088",4929,7.49088145896657,3.27679105956225,10
"K03089",802,1.13597733711048,0.343007506973645,10
"K03090",276,2,0,1
"K03092",634,1,0,9
"K03095",24,1,0,1
"K03098",436,1.15343915343915,0.360887974640511,5
"K03100",1238,1.34565217391304,0.475839111871859,13
"K03101",1140,1.23913043478261,0.426784551849417,13
"K03106",879,1,0,12
"K03110",879,1,0,12
"K03111",1224,1.3304347826087,0.614963772818504,13
"K03112",248,1,0,3
"K03113",577,1,0,7
"K03116",1015,1.1328125,0.33956151893238,12
"K03117",750,1.09809663250366,0.297663249332708,9
"K03118",963,1.07477678571429,0.263177734529566,12
"K03119",482,2.08658008658009,0.839949269349044,3
"K03147",679,1,0,8
"K03148",156,1,0,2
"K03149",780,1,0,9
"K03150",223,1,0,3
"K03151",255,1,0,4
"K03152",231,1,0,3
"K03153",456,1,0,5
"K03154",852,1.09230769230769,0.289645540877556,9
"K03168",1233,1.34021739130435,0.47403984226906,13
"K03169",355,1,0,5
"K03177",819,1,0,12
"K03179",989,1.10379464285714,0.305164299028305,12
"K03181",373,1,0,5
"K03182",534,1,0,7
"K03183",1034,1.15401785714286,0.361167467174953,12
"K03184",223,1,0,3
"K03185",827,1.1313269493844,0.33798884001009,9
"K03186",534,1,0,7
"K03187",715,1.36711281070746,0.774985280226258,6
"K03188",619,1.18355640535373,0.387492640113129,6
"K03189",619,1.18355640535373,0.387492640113129,6
"K03190",619,1.18355640535373,0.387492640113129,6
"K03192",456,1,0,5
"K03195",95,1,0,2
"K03196",95,1,0,2
"K03197",72,1,0,1
"K03198",95,1,0,2
"K03199",118,1.24210526315789,0.430630153643847,2
"K03200",72,1,0,1
"K03201",92,4,0,1
"K03203",46,2,0,1
"K03204",118,1.24210526315789,0.430630153643847,2
"K03205",95,1,0,2
"K03207",72,1,0,1
"K03210",782,1,0,12
"K03215",688,1,0,9
"K03216",804,1,0,10
"K03217",944,1.02608695652174,0.159480635039626,13
"K03218",920,1,0,13
"K03219",72,1,0,1
"K03220",72,1,0,1
"K03221",139,1,0,2
"K03222",139,1,0,2
"K03223",139,1,0,2
"K03224",139,1,0,2
"K03225",139,1,0,2
"K03226",139,1,0,2
"K03227",139,1,0,2
"K03228",139,1,0,2
"K03229",139,1,0,2
"K03230",139,1,0,2
"K03269",538,1,0,8
"K03270",425,1,0,6
"K03271",529,1.14502164502165,0.352504364624445,6
"K03272",315,1,0,4
"K03273",462,1,0,6
"K03274",130,1,0,2
"K03281",358,1,0,4
"K03282",722,1.35714285714286,0.479608395542718,7
"K03284",707,1.53362255965293,0.499410196317224,7
"K03286",781,1.75505617977528,0.900826851901626,6
"K03287",138,1,0,1
"K03291",84,1,0,1
"K03292",205,1,0,2
"K03293",184,2,0,1
"K03294",297,1.47761194029851,0.50074571256948,4
"K03296",884,1.30383480825959,0.640127883155002,8
"K03297",1354,1.77457404980341,0.895619799295442,9
"K03298",223,1,0,3
"K03299",462,2,0,3
"K03300",184,2,0,1
"K03301",163,1,0,2
"K03303",566,1.19409282700422,0.39591855333979,6
"K03305",392,1.15294117647059,0.360461269643586,6
"K03306",638,1.17712177121771,0.382124400206381,8
"K03307",848,1.55311355311355,0.895411039803116,7
"K03308",923,1.86842105263158,1.1054423439067,6
"K03309",133,1,0,2
"K03310",984,1.72631578947368,0.829280992865573,8
"K03311",322,1.26274509803922,0.440990645852963,4
"K03312",350,2.51798561151079,0.501483566936558,2
"K03313",564,1,0,7
"K03314",289,1,0,4
"K03315",577,2.09818181818182,0.996982840544283,4
"K03316",425,1,0,5
"K03317",623,1.5121359223301,0.775129406648945,6
"K03319",134,2,0,1
"K03320",1754,2.00916380297824,0.735663192013008,11
"K03321",1711,2.05649038461538,0.816750739985732,10
"K03322",96,1,0,1
"K03324",347,1.36078431372549,0.481172465427164,4
"K03325",347,1,0,5
"K03326",139,1,0,2
"K03327",1281,1.74285714285714,0.905929603703558,10
"K03328",52,1,0,1
"K03333",92,1,0,1
"K03335",159,1,0,2
"K03336",92,1,0,1
"K03337",92,1,0,1
"K03338",92,1,0,1
"K03342",130,1,0,2
"K03346",24,1,0,1
"K03367",24,1,0,1
"K03379",101,1,0,1
"K03381",92,1,0,1
"K03385",72,1,0,1
"K03386",1292,1.70223978919631,0.980486519936,10
"K03387",445,1,0,6
"K03392",52,1,0,1
"K03394",398,1,0,4
"K03402",295,1.19433198380567,0.593570102493803,4
"K03403",234,1,0,2
"K03404",234,1,0,2
"K03405",378,1,0,4
"K03406",4340,9.15611814345992,1.39952216051314,6
"K03407",775,1.14138438880707,0.348674478346676,8
"K03408",1124,1.83660130718954,0.671686119703648,7
"K03409",156,1,0,2
"K03410",84,1,0,1
"K03411",130,1,0,2
"K03412",939,1.38291605301915,0.486456433479992,8
"K03413",856,1.80590717299578,0.39591855333979,6
"K03414",570,1.20253164556962,0.402310877726195,6
"K03415",804,2.5125,1.0739870929681,4
"K03417",448,1,0,6
"K03424",1781,1.93586956521739,0.863487566389888,13
"K03426",452,1,0,6
"K03427",1016,2.92795389048991,1.11375899373862,5
"K03428",234,1,0,2
"K03430",231,1,0,3
"K03431",845,1,0,11
"K03435",327,1,0,4
"K03436",24,1,0,1
