"id","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"b684f7c7c75790b4994bfafcbc089aac","d__Bacteria","Patescibacteria","ABY1","Candidatus_Kerfeldbacteria","Candidatus_Kerfeldbacteria",NA,NA
"98ad77e3887f722ebf0b66010ac8e792","d__Bacteria","Patescibacteria","ABY1","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria",NA,NA
"65dae370da66551a28194ddfeb4de220","d__Bacteria","Patescibacteria","ABY1","Candidatus_Komeilibacteria","Candidatus_Komeilibacteria",NA,NA
"1e3f85b908c71748964f8e2f62c87a1c","d__Bacteria","Patescibacteria","ABY1","Candidatus_Falkowbacteria","Candidatus_Falkowbacteria",NA,NA
"989d3ad126d2ce2bd6a1cedcd2ddd00b","d__Bacteria","Patescibacteria","ABY1","Candidatus_Uhrbacteria","Candidatus_Uhrbacteria",NA,NA
"4d5bd53f8ad6a9f75557dbbda3c806ba","d__Bacteria","Patescibacteria","ABY1","Candidatus_Buchananbacteria","Candidatus_Buchananbacteria",NA,NA
"af35ab5a37d8cd0563ef15cc24540bbf","d__Bacteria","Patescibacteria","Gracilibacteria","Gracilibacteria","Gracilibacteria",NA,NA
"c69e0de0df1e0a03af608daa7f87858f","d__Bacteria","Patescibacteria","Gracilibacteria","Candidatus_Peregrinibacteria","Candidatus_Peregrinibacteria",NA,NA
"dc6d3db424f597b0f5e8176148bd3e0a","d__Bacteria","Patescibacteria","Gracilibacteria","Candidatus_Peribacteria","Candidatus_Peribacteria",NA,NA
"c5c16094db2b1e10c6655a5855dc0da4","d__Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","JGI_0000069-P22",NA,NA
"228154cc4b146cf0c11791ea91d161e9","d__Bacteria","Patescibacteria","Gracilibacteria","Candidatus_Abawacabacteria","Candidatus_Abawacabacteria",NA,NA
"8a39607ea83d5f347d8225a2d165eba2","d__Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","Absconditabacteriales_(SR1)",NA,NA
"205b39cf1eced7c06249cabcec10b0c6","d__Bacteria","Patescibacteria","Microgenomatia","Candidatus_Chisholmbacteria","Candidatus_Chisholmbacteria",NA,NA
"132f299472542c8c4face2dd907252e8","d__Bacteria","Patescibacteria","Microgenomatia","Candidatus_Woesebacteria","Candidatus_Woesebacteria",NA,NA
"58c5a7e054f92b69745348b5a6159544","d__Bacteria","Patescibacteria","Kazania","Kazania","Kazania",NA,NA
"421d04a0face32ad3b62c2c5cbf712a4","d__Bacteria","Patescibacteria","ABY1","Unclassified ABY1","Unclassified ABY1",NA,NA
"1efc26ee3ed4e723b06a0068a89dd9df","d__Bacteria","Patescibacteria","Parcubacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria",NA,NA
"33d7c45d4722def547ed92e610f2d0fa","d__Bacteria","Patescibacteria","Parcubacteria","Unclassified Parcubacteria","Unclassified Parcubacteria",NA,NA
"fb9118d81e5281cf2675f7f382c6b71c","d__Bacteria","Patescibacteria","Parcubacteria","Candidatus_Campbellbacteria","Candidatus_Campbellbacteria",NA,NA
"ab0b0f8bb7be654e6949bcb9989854df","d__Bacteria","Patescibacteria","Parcubacteria","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria",NA,NA
"b6d8d2a5a6f1c55677b31a183d889299","d__Bacteria","Patescibacteria","Parcubacteria","Candidatus_Portnoybacteria","Candidatus_Portnoybacteria",NA,NA
"6038002582a2ff257bd3499430f01fc0","d__Bacteria","Patescibacteria","Parcubacteria","Candidatus_Moranbacteria","Candidatus_Moranbacteria",NA,NA
"4c52eebca3710ffc5dac6160558c2131","d__Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae",NA,NA
"3900f8b698f6a082561aa928354646e1","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II",NA,NA
"a7157769dbfddf2943e904f9f7d35102","d__Archaea","Thermoplasmatota","Thermoplasmata","uncultured","uncultured",NA,NA
"b97961d3699b5a178686f6d4c29873f8","d__Archaea","Halobacterota","Halobacteria","Halobacterales","Halomicrobiaceae",NA,NA
"69cf53843781ff0354e2c1b2fc6b3926","d__Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified Woesearchaeales",NA,NA
"0cce7f24a56349bad161b40bddedcbff","d__Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","SCGC_AAA011-D5",NA,NA
"2d37ab728b83189bd97f8c8df230014e","d__Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","SCGC_AAA286-E23",NA,NA
"99703caf1c79276561a956533237e4d0","d__Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Woesearchaeales",NA,NA
"a611a65a29c22b2618f8a672cb7caa8b","d__Archaea","Aenigmarchaeota","Aenigmarchaeia","Aenigmarchaeales","Aenigmarchaeales",NA,NA
"f7a004a3b1502060f351f97f864bbd8c","d__Archaea","Aenigmarchaeota","Deep_Sea_Euryarchaeotic_Group(DSEG)","Deep_Sea_Euryarchaeotic_Group(DSEG)","Deep_Sea_Euryarchaeotic_Group(DSEG)",NA,NA
"072b064364c7ff5f5f001f0231650956","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Fokiniaceae",NA,NA
"e7caac469df6b55bd9084e245dedb723","d__Bacteria","Proteobacteria","Alphaproteobacteria","Holosporales","Holosporaceae",NA,NA
"c08e2c8af38674a1578f2fdc27443960","d__Bacteria","Desulfobacterota","Desulfobaccia","Desulfobaccales","Desulfobaccaceae",NA,NA
"d4797a2386af04283b235a6ae3b51c4f","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Unclassified Rickettsiales",NA,NA
"d719ee973d7e35e1086d4de7aa892a72","d__Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales","Dadabacteriales",NA,NA
"9a868f85a0e325eaff817b1de0a45aa2","d__Bacteria","Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae",NA,NA
"39b273a1f994f29bdaadb5a5a6164775","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","AB1",NA,NA
"c42212a85069e5a94c945aee0b41f854","d__Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured",NA,NA
"8093e454a0180c5f91482cac2179f125","d__Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae",NA,NA
"551f5eb67c68e551f4158e1907680114","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","uncultured",NA,NA
"b6b219816c3a4fb87b7b8592711d7665","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169_marine_group",NA,NA
"a2a7e813771dab313bb94b7a4277e86d","d__Bacteria","Proteobacteria","Unclassified Proteobacteria","Unclassified Proteobacteria","Unclassified Proteobacteria",NA,NA
"699d67273bcdcb26b67c11e7177ee453","d__Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured",NA,NA
"507b1a66173c47fdf816dfc0f188c271","d__Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae",NA,NA
"d679bbce2329627e84826237f94cf3e5","d__Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20",NA,NA
"260525acbe4c62bb7555e60f2248a9ce","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae",NA,NA
"11091724e664a47189e05c4dc851d996","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae",NA,NA
"01f58c540a7a527fb8521bfd1915f68f","d__Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured",NA,NA
"714a0b19b3b6af9b966dd9b4f3f55d28","d__Bacteria","Cyanobacteria","Cyanobacteriia","Eurycoccales","Unclassified Eurycoccales",NA,NA
"78a233dd018631b5587628eaa7317ff7","d__Bacteria","Cyanobacteria","Cyanobacteriia","Eurycoccales","Eurycoccales_Incertae_Sedis",NA,NA
"5368d476caa2aa37e9798306cdb553e1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae",NA,NA
"e247471b5e5e941316da8ee148617f62","d__Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae",NA,NA
"94739f9c2ac2bb681fb56a5d7c423d12","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade",NA,NA
"0d89daed2e31eb0b35eee707949a3f9f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae",NA,NA
"9d190dd963766cb6add6c89764502cf8","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae",NA,NA
"c89cd1bb5c5773b21c94a8aa9481a06a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae",NA,NA
"87b69f7cd5029e46ba32d316742ea7de","d__Bacteria","Proteobacteria","Gammaproteobacteria","Milano-WF1B-44","Milano-WF1B-44",NA,NA
"0ce711a4f64118be6351dccc3c2fc733","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA
