"id"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"
"30e33c48c04b5b0caeb97ce7dbb54237"	"d__Bacteria"	"Chloroflexi"	"KD4-96"	"KD4-96"	"KD4-96"
"8f154bce334daef2c9b95955e9482815"	"d__Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"
"ded7c7da227e6e6802f6d3f0102291ac"	"d__Bacteria"	"Chloroflexi"	"Anaerolineae"	"Ardenticatenales"	"uncultured"
"0b48c12c0f3da4554b6ce8908417ba63"	"d__Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	"SBR1031"
"8064c568a7d47207589e1c7b4c7a093a"	"d__Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	"A4b"
"863329b76262fd9444e4357cc484a410"	"d__Bacteria"	"Chloroflexi"	"Anaerolineae"	"Caldilineales"	"Caldilineaceae"
"af3dc1f9018833b1393ddecd07a0457f"	"d__Bacteria"	"PAUC34f"	"PAUC34f"	"PAUC34f"	"PAUC34f"
"3e7b67fd84ea17c5626ad00d6245b7ba"	"d__Bacteria"	"Acidobacteriota"	"Acidobacteriae"	"Unclassified Acidobacteriae"	"Unclassified Acidobacteriae"
"bb6acc0da48eda61a8e4b19c746a8923"	"d__Bacteria"	"Nitrospinota"	"Nitrospinia"	"Nitrospinales"	"Nitrospinaceae"
"889e397a7f6447eb53938466db2a390a"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"
"b77c239d2e9037aa8cd222fccd664a51"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Unclassified Alphaproteobacteria"	"Unclassified Alphaproteobacteria"
"05503d1a3df07c71b6fba029c33c5d68"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Unclassified Rhizobiales"
"3a68c8c059546eca8150917cb11b58db"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Parvibaculales"	"PS1_clade"
"3a32f544af243be1aebef6212c54b95f"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"
"b0f2527979dc0a73e6901f7b7e3100ab"	"d__Bacteria"	"SAR324_clade(Marine_group_B)"	"SAR324_clade(Marine_group_B)"	"SAR324_clade(Marine_group_B)"	"SAR324_clade(Marine_group_B)"
"ef5a68500ef58692512dd832ec596d16"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Micavibrionales"	"Micavibrionaceae"
"7d8ad42f268270c36d8d5a6615a84131"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Micavibrionales"	"uncultured"
"98c76adeeef220610bc13e4e44fa5b8d"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"SM2D12"
"d55cde28c8caaa243c1e1f772a421a10"	"d__Bacteria"	"Verrucomicrobiota"	"Omnitrophia"	"Omnitrophales"	"Omnitrophaceae"
"1be3d6da13996e11234005fb9982b560"	"d__Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bacteriovoracales"	"Bacteriovoracaceae"
"d6a9d6d3d9dae27db682c88bc8e85998"	"d__Bacteria"	"Dadabacteria"	"Dadabacteriia"	"Dadabacteriales"	"Dadabacteriales"
"9ab2172cc7a35d7f130d9fcb04085e8d"	"d__Bacteria"	"Marinimicrobia_(SAR406_clade)"	"Marinimicrobia_(SAR406_clade)"	"Marinimicrobia_(SAR406_clade)"	"Marinimicrobia_(SAR406_clade)"
"5c18ad09381fe850198be951b5213386"	"d__Bacteria"	"Spirochaetota"	"Leptospirae"	"Leptospirales"	"Leptospiraceae"
"bee6010dcfc160c854d6a15fbe2acea8"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Magnetospiraceae"
"fd2237c95c0437d9cf77487dadb14f9e"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"uncultured"
"f97d02de42941c037eb8a78f8695c9db"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Hyphomonadaceae"
"b3f1ea05875c912a8a2c4014ade59727"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Defluviicoccales"	"uncultured"
"929fff0fefc173bf71ce3ff5e15f97d6"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Kordiimonadales"	"Kordiimonadaceae"
"55d9192dbc01a0b96cd0ec1b9233b972"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"AT-s3-44"	"AT-s3-44"
"1b272d2e70645350051e6ebe0528a6a2"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"
"c816e9f3990880ea2412d6506d2ab51d"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiales_Incertae_Sedis"
"2bbcc2fa9a3490443f08d1de0af0e75e"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"uncultured"	"uncultured"
"6758f801dbdb05eaa5e6a69ab717c52f"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Tistrellales"	"Geminicoccaceae"
"df2c538aa59676535a022c252a6ba061"	"d__Bacteria"	"Desulfobacterota"	"uncultured"	"uncultured"	"uncultured"
"9823441552c36fb502d410b5dd9b589d"	"d__Bacteria"	"Myxococcota"	"Polyangia"	"Nannocystales"	"Nannocystaceae"
"0f44055f5647700558c2fc373d75eda9"	"d__Bacteria"	"Myxococcota"	"Polyangia"	"UASB-TL25"	"UASB-TL25"
"7c0efee669bba946749af4686b3ad1bc"	"d__Bacteria"	"Myxococcota"	"Polyangia"	"Haliangiales"	"Haliangiaceae"
"e62809ed1629b81f9d42e70f21d837f8"	"d__Bacteria"	"Bdellovibrionota"	"Oligoflexia"	"Oligoflexales"	"uncultured"
"cf09c1a2f69eb84515c3029c05ee3733"	"d__Bacteria"	"Verrucomicrobiota"	"Kiritimatiellae"	"WCHB1-41"	"WCHB1-41"
"8944dfe5ce95a872932c4209145ddd2c"	"d__Bacteria"	"Myxococcota"	"Polyangia"	"Polyangiales"	"Sandaracinaceae"
"8f14249720b8bc48b8c6a69611aece62"	"d__Bacteria"	"Myxococcota"	"Polyangia"	"Polyangiales"	"BIrii41"
"6ab0f532b7e3f536d3cffe5e725a7cc0"	"d__Bacteria"	"Sva0485"	"Sva0485"	"Sva0485"	"Sva0485"
"6eba366a2670246975e1beb6af7445f8"	"d__Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bdellovibrionales"	"Bdellovibrionaceae"
"5b30e450607cf0798da26f821f2b41b8"	"d__Bacteria"	"Desulfobacterota"	"Desulfuromonadia"	"PB19"	"PB19"
"42b81af5947a4567de4c1b6205a8c0e9"	"d__Bacteria"	"Desulfobacterota"	"Desulfobulbia"	"Desulfobulbales"	"Desulfocapsaceae"
"6ac68fec4973ade770faa24cb1208520"	"d__Bacteria"	"Desulfobacterota"	"Desulfobulbia"	"Desulfobulbales"	"Desulfobulbaceae"
"428485f78a3a628438ed2084c31f070f"	"d__Bacteria"	"Desulfobacterota"	"Desulfuromonadia"	"Bradymonadales"	"Bradymonadales"
"775db8af03659d822c4c2e27372123b3"	"d__Bacteria"	"Desulfobacterota"	"Desulfobacteria"	"Desulfobacterales"	"Desulfolunaceae"
"6e01911b32dfe8c6093da3ffd33bdbc4"	"d__Bacteria"	"Desulfobacterota"	"Desulfobacteria"	"Desulfobacterales"	"Desulfobacteraceae"
"26f2f03921a766faf144656dc967e175"	"d__Bacteria"	"Desulfobacterota"	"Unclassified Desulfobacterota"	"Unclassified Desulfobacterota"	"Unclassified Desulfobacterota"
"3aadc80ecd2580f85f664f3c1f847933"	"d__Bacteria"	"Gemmatimonadota"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"
"e6841e1616ec4a8a19e15f63afe89e04"	"d__Bacteria"	"Gemmatimonadota"	"PAUC43f_marine_benthic_group"	"PAUC43f_marine_benthic_group"	"PAUC43f_marine_benthic_group"
"d2b9a4dab23508d8e2dc800c64c664ba"	"d__Bacteria"	"Gemmatimonadota"	"BD2-11_terrestrial_group"	"BD2-11_terrestrial_group"	"BD2-11_terrestrial_group"
"cf57149e155af95f08459ad61a633e95"	"d__Bacteria"	"Myxococcota"	"bacteriap25"	"bacteriap25"	"bacteriap25"
"9575e68a38f222231355f1271f97e842"	"d__Bacteria"	"Hydrogenedentes"	"Hydrogenedentia"	"Hydrogenedentiales"	"Hydrogenedensaceae"
"4177ae8ad0b9dcb12d19e1e053eaf12d"	"d__Bacteria"	"Nitrospinota"	"P9X2b3D02"	"P9X2b3D02"	"P9X2b3D02"
"3de9dbd5930dc9dfd5b3f01005d53fa0"	"d__Bacteria"	"Acetothermia"	"Acetothermiia"	"Acetothermiia"	"Acetothermiia"
"e5f3193374eefb06b0aae852596a10a3"	"d__Bacteria"	"Deinococcota"	"Deinococci"	"Deinococcales"	"Trueperaceae"
"827cc5100ecf16c90ad4f4aca75b1ded"	"d__Bacteria"	"Verrucomicrobiota"	"Kiritimatiellae"	"Kiritimatiellales"	"Kiritimatiellaceae"
"ff192a91bb244f12df0d402a7ef70a0f"	"d__Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus_Moranbacteria"	"Candidatus_Moranbacteria"
"4b14399b2a200415132904171b6dbe83"	"d__Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus_Yanofskybacteria"	"Candidatus_Yanofskybacteria"
"07250dedf54cc11ffb3ff71264a6f2de"	"d__Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus_Campbellbacteria"	"Candidatus_Campbellbacteria"
"0927dd7dceb57b3db08cf0d6d61facb5"	"d__Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus_Kaiserbacteria"	"Candidatus_Kaiserbacteria"
"bd9e65b99b7022eef65412dbca24d8c6"	"d__Bacteria"	"Patescibacteria"	"Parcubacteria"	"Unclassified Parcubacteria"	"Unclassified Parcubacteria"
"ceebd78c7eedc5039ac66a7cfe3e9796"	"d__Bacteria"	"Planctomycetota"	"Phycisphaerae"	"C86"	"C86"
"d6bfadb9738ef3f9d506c7b0fe34a15d"	"d__Bacteria"	"Planctomycetota"	"Phycisphaerae"	"CCM11a"	"CCM11a"
"f08bbfe821fcbde1bc072f922bd264db"	"d__Bacteria"	"Acidobacteriota"	"Unclassified Acidobacteriota"	"Unclassified Acidobacteriota"	"Unclassified Acidobacteriota"
"41146e96ff8ae6fe7718bf71341267a4"	"d__Bacteria"	"Latescibacterota"	"Latescibacteria"	"Latescibacterales"	"Latescibacteraceae"
"18bd0a9ae7d5f86586609335611103d8"	"d__Bacteria"	"Acidobacteriota"	"Vicinamibacteria"	"Subgroup_17"	"Subgroup_17"
"751c1a6973e36f5144e4222ebbbdfddd"	"d__Bacteria"	"Acidobacteriota"	"Vicinamibacteria"	"Subgroup_9"	"Subgroup_9"
"4aeb5ec9c13a0378e432157743ac2c4c"	"d__Bacteria"	"Acidobacteriota"	"Subgroup_26"	"Subgroup_26"	"Subgroup_26"
"0f4d2a1f199fda8823a22dcfb85801dc"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"uncultured"	"uncultured"
"3d3241f8f465f839de5eb08f7c418887"	"d__Bacteria"	"Campilobacterota"	"Campylobacteria"	"Campylobacterales"	"Arcobacteraceae"
"2bd6bcb1d5ff27ea9521b4b1b334de0b"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Nitrosomonadaceae"
"03c634c6550beb60bb45cd12b27340c3"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"HOC36"	"HOC36"
"fdb0d05522b36cdaa0ac839b03a869aa"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Arenicellales"	"Arenicellaceae"
"67e5ff1ae45451cefc6f394ef67eb09f"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Unclassified Cellvibrionales"
"70ccd9f4e3607d289cd9672c81457206"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Halieaceae"
"daec3fe52a2027d98482b11ac542652c"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Porticoccaceae"
"9430aa434979f3b5e6b6eadc5c6a4d67"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Pseudohongiellaceae"
"fbe6d3c41da00a782fcef3ba3702b5a8"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Spongiibacteraceae"
"dec9f3d2cfe5db4bde25c682b8ff2577"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Gammaproteobacteria_Incertae_Sedis"	"Unknown_Family"
"b5f4cf67065337a8e82b1ab0913f593c"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Tenderiales"	"Tenderiaceae"
"7c5c418c54f018ae1f5bc11e02406c3c"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"pItb-vmat-80"	"pItb-vmat-80"
"9734d5e2f1371df62b8a7fcb3c3d4484"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"JTB23"	"JTB23"
"f4351ea805f7c5a047cf1feff32f1cb8"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosococcales"	"Nitrosococcaceae"
"e092c53cfa666ffab77a6daa2777e490"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"EPR3968-O8a-Bc78"	"EPR3968-O8a-Bc78"
"18c3ebaae0add40bb694269a6805c306"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"AT-s2-59"	"AT-s2-59"
"4bb2ebbdde0582edc90896037a758aa6"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Cellvibrionaceae"
"e7119922ff7a17df977d963ed3571b5d"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Colwelliaceae"
"4f5a25de5a8067fb44c3ebc5ff020f38"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Microbulbiferaceae"
"89cf89f841750557f6b215ccdbdae439"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"KI89A_clade"	"KI89A_clade"
"26b7198096851ca813337eaaf86d6590"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"OM182_clade"	"OM182_clade"
"6297c60a27d13ea46a55dfde35cde816"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"
"8293b991b0cd0103ccc78bd2326e88d8"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Coxiellales"	"Coxiellaceae"
"2750714e4451ecc5a3c158f0cb8667c0"	"d__Bacteria"	"Bacteroidota"	"Rhodothermia"	"Rhodothermales"	"Rhodothermaceae"
"5d3d6c61c2319084d27a2d281d37d0f4"	"d__Bacteria"	"Latescibacterota"	"Latescibacterota"	"Latescibacterota"	"Latescibacterota"
"8d11532bfd895f61fe71778f80c6c053"	"d__Bacteria"	"Bacteroidota"	"Kapabacteria"	"Kapabacteriales"	"Kapabacteriales"
"a866d16c955a5dc773efa2cc46379e18"	"d__Bacteria"	"Bacteroidota"	"Ignavibacteria"	"Ignavibacteriales"	"Melioribacteraceae"
"aee9056fd04f83106e42ef5b471c01d5"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidetes_BD2-2"
"f65d235a28662c7d69cd585b60a0b38d"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Cryomorphaceae"
"c14b378d277d82830121c6528e060c2e"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Unclassified Bacteroidia"	"Unclassified Bacteroidia"
"a218789f06432d4aa7dadc0ef4ec6046"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Marinifilaceae"
"e90881702433c6b2f59e9df62feed1f9"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Unclassified Flavobacteriales"
"624ac256cd3be36fc08797867beb011b"	"d__Bacteria"	"Bacteroidota"	"Rhodothermia"	"Balneolales"	"Balneolaceae"
"09b2fff981c4c78cf5b468e1c8256a72"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"
"0972af539c438102f4f9e91fb23c9a06"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Unclassified Clostridia"	"Unclassified Clostridia"
"700d22984559176798bd8cd62312d40b"	"d__Bacteria"	"Margulisbacteria"	"Margulisbacteria"	"Margulisbacteria"	"Margulisbacteria"
"6d3383af307cb28bc008a13b2e3527fd"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Mycoplasmatales"	"Mycoplasmataceae"
"e49cf7243a422aef4af83c496983fefb"	"d__Bacteria"	"Verrucomicrobiota"	"Lentisphaeria"	"Unclassified Lentisphaeria"	"Unclassified Lentisphaeria"
"76061e804ce8ce832620a83a01b3c2fe"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"
"9c84c9446450edfdce81ad416bdfffac"	"d__Bacteria"	"AncK6"	"AncK6"	"AncK6"	"AncK6"
"537842b62a9563cecf00db92faf39a2f"	"d__Bacteria"	"Planctomycetota"	"OM190"	"OM190"	"OM190"
"c247f3367f24d381ef83cf336c5ec19f"	"d__Bacteria"	"Acidobacteriota"	"Vicinamibacteria"	"Vicinamibacterales"	"Vicinamibacteraceae"
"cf6b58c46cd737e51e7e6eb8114ec2d7"	"d__Bacteria"	"Acidobacteriota"	"Vicinamibacteria"	"Vicinamibacterales"	"uncultured"
"ed704d1bb4b430fec111fb847300b580"	"d__Bacteria"	"Verrucomicrobiota"	"Omnitrophia"	"Omnitrophales"	"Omnitrophales"
"1b43ce1e9f53b3ba4d98d5c8de7d97af"	"d__Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Rubritaleaceae"
"720b26d5909719074ab219ff407132a3"	"d__Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Verrucomicrobiales"	"DEV007"
"7b077f594c03be54b53a8e74fa930b80"	"d__Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"
"7f31b60e1b629b103bdd0b07dac7f619"	"d__Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Opitutales"	"Opitutaceae"
"d1a8506dfa84526938042233193f7a2a"	"d__Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Unclassified Cyanobacteriia"	"Unclassified Cyanobacteriia"
"8d3108742e48dab219b6f5f9db5fe60b"	"d__Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Phormidesmiales"	"Unclassified Phormidesmiales"
