"id"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"p_abundance"	"freq"	"freq.pred"	"pred.lwr"	"pred.upr"	"bino.pred"	"bino.lwr"	"bino.upr"	"model"	"ci.mean"	"SE"	"zstat"	"p_value"	"padj"
"1a9c19d3518b06f07d971f9314d59af6"	"d__Bacteria"	"Cyanobacteria"	"Vampirivibrionia"	"Obscuribacterales"	"Obscuribacteraceae"	0.00305533596837945	0.0355731225296443	0.125003256822252	0.0808559185615549	0.188316467230925	0.953112916023949	0.919609230441141	0.9730626012828	"below"	0.10746054866937	0.0274134052727985	1.29765427445609	0.195748762289252	138.785872463079
"8fe0446b7e6f69bad2795f2bcd49840b"	"d__Bacteria"	"Cyanobacteria"	"Vampirivibrionia"	"Vampirovibrionales"	"Unclassified Vampirovibrionales"	3.95256916996047e-06	0.00395256916996047	0.000171533614687231	1.1075387548648e-06	0.0258879108407048	0.00394477583058662	0.000695727239854829	0.0220323611995051	"neutral"	0.0258868033019499	0.00660377635253825	0.598531652035922	0.560921062384927	397.693033230913
"e47b29a7f44414d82efac2f76bcf99cd"	"d__Bacteria"	"Cyanobacteria"	"Vampirivibrionia"	"Vampirovibrionales"	"Vampirovibrionaceae"	3.95256916996047e-05	0.0118577075098814	0.00171415448574796	9.94318283584068e-05	0.0287959858101201	0.0387554932378117	0.0210619525378737	0.0702462751396484	"neutral"	0.0286965539817616	0.00732054948514328	1.61978380638586	0.105099893520905	74.5158245063217
"2f68e1ec33d593c075094cb3b0c64dc4"	"d__Bacteria"	"Cyanobacteria"	"Vampirivibrionia"	"Vampirovibrionales"	"Vampirovibrionales"	0.00016600790513834	0.0434782608695652	0.00718183243523599	0.0013144548492651	0.0382368687504695	0.15297213463556	0.113835469723694	0.202489469868736	"above"	0.0369224139012044	0.00941898313806235	4.61602491821739	5.16457748959999e-06	0.00366168544012639
"3d1dd21cbf858f9f70dc5ad72dbfe1e3"	"d__Bacteria"	"Cyanobacteria"	"Vampirivibrionia"	"Gastranaerophilales"	"Gastranaerophilales"	0.000857707509881423	0.122529644268775	0.0366126070558125	0.016180577039336	0.0807281055016203	0.57602277992459	0.514437529946094	0.635333954838601	"above"	0.0645475284622843	0.0164662062403786	7.44127958073949	4.77402498404912e-13	3.38478371369083e-10
"afe2794035780fc2e10c4f6e6cb34eb6"	"d__Bacteria"	"Cyanobacteria"	"Vampirivibrionia"	"Unclassified Vampirivibrionia"	"Unclassified Vampirivibrionia"	4.34782608695652e-05	0.0118577075098814	0.00188542556845842	0.000118995597437771	0.0291102106379744	0.0425475369227994	0.0237749972331283	0.0750038861298659	"neutral"	0.0289912150405367	0.00739571812258588	1.60332063950207	0.108721477321977	77.083527421282
"9f951a349f5ed2855b2e885044f6b97a"	"d__Bacteria"	"Cyanobacteria"	"Vampirivibrionia"	"Caenarcaniphilales"	"Caenarcaniphilales"	1.58102766798419e-05	0.00790513833992095	0.000685976865058658	1.70622066722225e-05	0.0268745497690094	0.0156860733524197	0.00609524897105143	0.0397642162068091	"neutral"	0.0268574875623372	0.00685139988835133	1.15379900002059	0.251308309200795	178.177591223363
"e9305207ed7184a3eb2d7c892352a275"	"d__Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Synechococcales"	"Synechococcales_Incertae_Sedis"	0.000106719367588933	0.0276679841897233	0.0046221970809016	0.00061322389185465	0.0339496505192353	0.101227254649533	0.0698241139267394	0.144558914133375	"neutral"	0.0333364266273807	0.00850419046616853	3.25345302410528	0.00118730676965265	0.841800499683731
"83bcafff554c714414639a92dfb4c375"	"d__Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Leptolyngbyales"	"Leptolyngbyaceae"	0.000138339920948617	0.0197628458498024	0.00598806838308082	0.000963581535601363	0.0362612265675714	0.129205696037728	0.0933565727602836	0.176146416880139	"neutral"	0.03529764503197	0.00900450128366582	2.19477406101904	0.0279443903048285	19.8125727261234
"c1f8471cc41a98c2a038efbc3a5f2f74"	"d__Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Cyanobacteriales"	"Nostocaceae"	0.00226877470355731	0.0988142292490119	0.0942412362694467	0.0567682187987673	0.15245235541717	0.896827431692048	0.853220998758315	0.928563536176735	"neutral"	0.095684136618403	0.0244092185251028	4.04823403696394	6.00655247292866e-05	0.0425864570330642
