"id"	"p_abundance"	"freq"	"freq.pred"	"pred.lwr"	"pred.upr"	"bino.pred"	"bino.lwr"	"bino.upr"	"model"	"ci.mean"	"SE"	"zstat"	"p_value"	"padj"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"02bc7c4dc37209a709845d6b282cf6b0"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Fibrobacterota"	" c__Fibrobacteria"	" o__Fibrobacterales"	" f__SBYC"	NA	NA
"0660b8b3c6aee11e6a7a3a6bd9937cfb"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Verrucomicrobiota"	" c__Verrucomicrobiae"	" o__Chthoniobacterales"	"Unclassified  o__Chthoniobacterales"	NA	NA
"0b3ab7b1a5754178664cc5a6608f9b15"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Actinobacteriota"	" c__Actinobacteria"	" o__Micrococcales"	" f__Demequinaceae"	NA	NA
"0c7bf64dcb689ecc92bbe9701c5ea01e"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Armatimonadota"	" c__uncultured"	" o__uncultured"	" f__uncultured"	NA	NA
"1d3dc747faf5f3941a745f32ce293e7e"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Proteobacteria"	" c__Alphaproteobacteria"	" o__Reyranellales"	" f__Reyranellaceae"	NA	NA
"2d9adcadf1b1f6baa51d3a4a14baf212"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Verrucomicrobiota"	" c__Lentisphaeria"	" o__Oligosphaerales"	" f__Lenti-02"	NA	NA
"2e77b8b20538e82d3e64f03c0baea8f4"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Bdellovibrionota"	" c__Oligoflexia"	" o__Oligoflexales"	"Unclassified  o__Oligoflexales"	NA	NA
"3042e022d70050d4f555fd40a027346b"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Patescibacteria"	" c__Microgenomatia"	" o__Candidatus_Beckwithbacteria"	" f__Candidatus_Beckwithbacteria"	NA	NA
"34dffd80056356377a4273105b3ed26c"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Cyanobacteria"	" c__Cyanobacteriia"	" o__Thermosynechococcales"	" f__Thermosynechococcaceae"	NA	NA
"423784d265db839315a015f5a52dd560"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Gemmatimonadota"	" c__Longimicrobia"	" o__Longimicrobiales"	" f__Longimicrobiaceae"	NA	NA
"4ed18272aaabe23f54a2d26a6c9b5a83"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Armatimonadota"	"Unclassified  p__Armatimonadota"	"Unclassified  p__Armatimonadota"	"Unclassified  p__Armatimonadota"	NA	NA
"53a745785bfc7ceac6002ec59ea96284"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Peptostreptococcales-Tissierellales"	" f__Thermotaleaceae"	NA	NA
"5adce1165cebb6782176c50a48c02dc6"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Chloroflexi"	" c__Chloroflexia"	" o__Kallotenuales"	" f__AKIW781"	NA	NA
"5bfba456e5430dbac5e0174eabe441a9"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Archaea"	" p__Thermoplasmatota"	" c__Thermoplasmata"	"Unclassified  c__Thermoplasmata"	"Unclassified  c__Thermoplasmata"	NA	NA
"5c084f93a5b927303ff1c7e14fc115c9"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Patescibacteria"	" c__ABY1"	" o__Candidatus_Kuenenbacteria"	" f__Candidatus_Kuenenbacteria"	NA	NA
"658f49b7577b28cd82e0d0973d01ee21"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Cyanobacteria"	" c__Cyanobacteriia"	" o__Limnotrichales"	" f__Limnotrichaceae"	NA	NA
"73ff816638e30d138d686a9daf2cd113"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Desulfobacterota"	" c__Desulfobacteria"	"Unclassified  c__Desulfobacteria"	"Unclassified  c__Desulfobacteria"	NA	NA
"87cb06e04c198e3e3cc76dacfb380688"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Bacteroidota"	" c__Kryptonia"	" o__Kryptoniales"	" f__BSV26"	NA	NA
"9b265c68812546ceed937c4df0135ba2"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Bacteroidota"	" c__Chlorobia"	" o__Chlorobiales"	" f__Chloroherpetonaceae"	NA	NA
"a56c700cd05853a82c6ff8a8870e1cf4"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Planctomycetota"	" c__Phycisphaerae"	" o__MSBL9"	" f__L21-RPul-D3"	NA	NA
"a818ce82652e8d49c328122bacf361d6"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__UCG-010"	NA	NA
"ab3477503f3a42316be20ceae4ab83fc"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Patescibacteria"	" c__Kazania"	" o__Kazania"	" f__Kazania"	NA	NA
"b02e2b66c96c16dd030d987e1a5e04d0"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__WS1"	" c__WS1"	" o__WS1"	" f__WS1"	NA	NA
"b6d8d2a5a6f1c55677b31a183d889299"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Patescibacteria"	" c__Parcubacteria"	" o__Candidatus_Portnoybacteria"	" f__Candidatus_Portnoybacteria"	NA	NA
"bbd591045278e501401dffed0c2c147f"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Sphingobacteriales"	" f__KD3-93"	NA	NA
"cedd07096e20e069181d85ac721893bd"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Archaea"	" p__Asgardarchaeota"	" c__Odinarchaeia"	" o__Odinarchaeia"	" f__Odinarchaeia"	NA	NA
"d3fbfbc92ddbe4574cdc7f66fe05a806"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Desulfobacterota"	" c__Desulfobulbia"	" o__Desulfobulbales"	" f__Desulfurivibrionaceae"	NA	NA
"e42f6f51635a971dd7b99426adc43252"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Planctomycetota"	" c__Planctomycetes"	" o__Isosphaerales"	" f__Isosphaeraceae"	NA	NA
"e736897bb5ea8f57fd5230ef2a52af98"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Cytophagales"	" f__Cytophagaceae"	NA	NA
"e91a83fa99b2dbeb863e4f8f769dfdb1"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Proteobacteria"	" c__Gammaproteobacteria"	" o__Beggiatoales"	" f__Beggiatoaceae"	NA	NA
"f45f249e4552b8b29f2108449c534b0c"	3.2051282051282e-06	0.00320512820512821	0.000135913761525177	8.57726442252502e-07	0.0210881907735625	0.00320000238495786	0.000564469523263945	0.0179203118309859	"neutral"	0.0210873330471202	0.00537942169569393	0.59581278182631	0.562775324485804	398.44492973595	"d__Bacteria"	" p__Desulfobacterota"	" c__Desulfuromonadia"	" o__Bradymonadales"	"Unclassified  o__Bradymonadales"	NA	NA
"0446dd6bb4e29d39dc1e3a454b0f0841"	6.41025641025641e-06	0.00320512820512821	0.000271811004684878	3.38813675002951e-06	0.0213517953052721	0.0063897749619231	0.00175086199829903	0.0230358725430284	"neutral"	0.0213484071685221	0.00544602223686789	0.588526463118435	0.567757636549808	401.972406677264	"d__Bacteria"	" p__Patescibacteria"	"Unclassified  p__Patescibacteria"	"Unclassified  p__Patescibacteria"	"Unclassified  p__Patescibacteria"	NA	NA
"0711e982bb61818256d04bea0a1d7f4c"	6.41025641025641e-06	0.00320512820512821	0.000271811004684878	3.38813675002951e-06	0.0213517953052721	0.0063897749619231	0.00175086199829903	0.0230358725430284	"neutral"	0.0213484071685221	0.00544602223686789	0.588526463118435	0.567757636549808	401.972406677264	"d__Bacteria"	" p__Proteobacteria"	" c__Alphaproteobacteria"	" o__Parvibaculales"	" f__Parvibaculaceae"	NA	NA
"19202744a941e6da281265d34663fb1c"	6.41025641025641e-06	0.00320512820512821	0.000271811004684878	3.38813675002951e-06	0.0213517953052721	0.0063897749619231	0.00175086199829903	0.0230358725430284	"neutral"	0.0213484071685221	0.00544602223686789	0.588526463118435	0.567757636549808	401.972406677264	"d__Bacteria"	" p__Actinobacteriota"	" c__Actinobacteria"	" o__Streptosporangiales"	" f__Thermomonosporaceae"	NA	NA
