"id","p_abundance","freq","freq.pred","pred.lwr","pred.upr","bino.pred","bino.lwr","bino.upr","ci.mean","SE","zstat","p_value","padj","model","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"b40babecf095debbe8d47ca82f8501e5",2.23214285714286e-05,0.0100446428571429,0.000723239829227244,5.94975003615202e-05,0.00872693697592711,0.0220743924088783,0.0143004514357427,0.0339289000705562,0.00433371973778279,0.00221108149886877,4.54286414240356,5.54950190481902e-06,0.00461163608290461,"above","d__Bacteria","Planctomycetota","Phycisphaerae","Pla1_lineage","Pla1_lineage",NA,NA
"0d825f4d7f3b36f950e35a8e110ab720",2.90178571428571e-05,0.0100446428571429,0.000940119062013711,9.61895649279744e-05,0.00912081499746839,0.0286012910854501,0.0195386190309541,0.0416888026506681,0.00451231271627021,0.00230220036544398,4.36306196798198,1.28254595204815e-05,0.0106579568615201,"above","d__Bacteria","Myxococcota","Unclassified Myxococcota","Unclassified Myxococcota","Unclassified Myxococcota",NA,NA
"e5777493b9ad2578c67dbf6bdd43fae9",2.90178571428571e-05,0.0100446428571429,0.000940119062013711,9.61895649279744e-05,0.00912081499746839,0.0286012910854501,0.0195386190309541,0.0416888026506681,0.00451231271627021,0.00230220036544398,4.36306196798198,1.28254595204815e-05,0.0106579568615201,"above","d__Bacteria","Elusimicrobiota","Elusimicrobia","MVP-88","MVP-88",NA,NA
"9f2cbe595319b6fbbc0e5b8b835b6075",3.125e-05,0.0111607142857143,0.00101240263274775,0.000109985673027644,0.00925052337744375,0.0307672387918154,0.0213110013658172,0.0442298226954791,0.00457026885220805,0.00233176982255513,4.78637049753242,1.69824431456187e-06,0.00141124102540091,"above","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Unclassified Lachnospirales",NA,NA
"3fb4c3de277b3223d8741344f4f5b9ca",3.45982142857143e-05,0.0167410714285714,0.00112081907707577,0.000132045811994778,0.00944370227805664,0.0340071175082595,0.0239882067063913,0.0480047124467191,0.00465582823303093,0.00237542256787292,7.04761824485075,1.82006146924412e-12,1.51247108094186e-09,"above","d__Bacteria","Acidobacteriota","AT-s3-28","AT-s3-28","AT-s3-28",NA,NA
"c53d1d8bd73697996d5167b93688021f",3.45982142857143e-05,0.0167410714285714,0.00112081907707577,0.000132045811994778,0.00944370227805664,0.0340071175082595,0.0239882067063913,0.0480047124467191,0.00465582823303093,0.00237542256787292,7.04761824485075,1.82006146924412e-12,1.51247108094186e-09,"above","d__Bacteria","Sumerlaeota","Sumerlaeia","uncultured","uncultured",NA,NA
"4e82b9872fc29f8c445b1a7910d6a94b",3.79464285714286e-05,0.0111607142857143,0.00122922482806992,0.000155665830452875,0.00963530006971539,0.037236176994519,0.0266839100011078,0.0517395581588917,0.00473981711963126,0.00241827404062819,4.61515696658394,3.92798328113699e-06,0.00326415410662484,"above","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3",NA,NA
"c6a76957d69a7b5af26a926f0d2cb8b1",3.79464285714286e-05,0.0100446428571429,0.00122922482806992,0.000155665830452875,0.00963530006971539,0.037236176994519,0.0266839100011078,0.0517395581588917,0.00473981711963126,0.00241827404062819,4.15364126992554,3.27226035146381e-05,0.0271924835206642,"above","d__Bacteria","Actinobacteriota","Actinobacteria","PeM15","PeM15",NA,NA
"e07672a4b4bc1130d34f7f20189389c1",3.79464285714286e-05,0.0111607142857143,0.00122922482806992,0.000155665830452875,0.00963530006971539,0.037236176994519,0.0266839100011078,0.0517395581588917,0.00473981711963126,0.00241827404062819,4.61515696658394,3.92798328113699e-06,0.00326415410662484,"above","d__Bacteria","Dependentiae","Babeliae","Babeliales","Babeliaceae",NA,NA
"0df5b9fca9114a293184edd1d4226a29",3.90625e-05,0.0100446428571429,0.00126535770225922,0.000163871418116459,0.00969882903473868,0.0383101321251041,0.027585960587325,0.0529762483198842,0.00476747880831111,0.0024323871470975,4.12954116663905,3.63487916929974e-05,0.0302058458968809,"above","d__Bacteria","Patescibacteria","WWE3","WWE3","WWE3",NA,NA
