"id","p_abundance","freq","freq.pred","pred.lwr","pred.upr","bino.pred","bino.lwr","bino.upr","model","ci.mean","SE","zstat","p_value","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"6a28046635f4ee62408c0b7170a4db26",7.63358778625954e-05,0.0419847328244275,0.00334648847583956,0.000353790777699656,0.0308724447877405,0.0734977377967279,0.0476923474848429,0.111629203089204,"above",0.0305186540100408,0.00778537092092878,5.39277232271148,1.16575468146682e-07,8.16028277026773e-05,"d__Bacteria"," p__WS2"," c__WS2"," o__WS2"," f__WS2",NA,NA
"172fedacff79bfa7625bc61673562374",8.01526717557252e-05,0.0381679389312977,0.00351355033279576,0.000386325343349772,0.031165781559555,0.0770275416077139,0.0505100944727317,0.115769051072249,"above",0.0307794562162052,0.00785190209597072,4.86097998482227,1.64949853098505e-06,0.00115464897168953,"d__Bacteria"," p__Verrucomicrobiota"," c__Lentisphaeria"," o__Victivallales"," f__Arctic95B-14",NA,NA
"e6c9e890e13f7a482a6fc78da678ebe2",9.54198473282443e-05,0.0419847328244275,0.00418154794737254,0.000527521028889982,0.032327583937435,0.091012921603892,0.0618460150586658,0.131999707763263,"above",0.0318000629085451,0.00811226094605741,5.17546626071394,3.54145875326424e-07,0.000247902112728497,"d__Bacteria"," p__Cyanobacteria"," c__Cyanobacteriia"," o__Cyanobacteriales","Unclassified  o__Cyanobacteriales",NA,NA
"f84e96268be22d54131213039884ad3f",9.54198473282443e-05,0.0419847328244275,0.00418154794737254,0.000527521028889982,0.032327583937435,0.091012921603892,0.0618460150586658,0.131999707763263,"above",0.0318000629085451,0.00811226094605741,5.17546626071394,3.54145875326424e-07,0.000247902112728497,"d__Bacteria"," p__Planctomycetota"," c__Phycisphaerae"," o__MSBL9"," f__4572-13",NA,NA
"b17dd80b5c66b57107e3cf00e38e76c2",9.9236641221374e-05,0.049618320610687,0.00434848491272348,0.000565449261593675,0.0326152834282725,0.0944760617442964,0.0646910886960262,0.1359808283607,"above",0.0320498341666788,0.00817597810374459,6.06879323563279,2.85924193173332e-09,2.00146935221332e-06,"d__Bacteria"," p__MBNT15"," c__MBNT15"," o__MBNT15"," f__MBNT15",NA,NA
"d1a8506dfa84526938042233193f7a2a",9.9236641221374e-05,0.0343511450381679,0.00434848491272348,0.000565449261593675,0.0326152834282725,0.0944760617442964,0.0646910886960262,0.1359808283607,"above",0.0320498341666788,0.00817597810374459,4.20147224005347,3.18064616131529e-05,0.022264523129207,"d__Bacteria"," p__Cyanobacteria"," c__Cyanobacteriia","Unclassified  c__Cyanobacteriia","Unclassified  c__Cyanobacteriia",NA,NA
"db567b46506ed3f5226af4e3f5838a48",9.9236641221374e-05,0.0343511450381679,0.00434848491272348,0.000565449261593675,0.0326152834282725,0.0944760617442964,0.0646910886960262,0.1359808283607,"above",0.0320498341666788,0.00817597810374459,4.20147224005347,3.18064616131529e-05,0.022264523129207,"d__Bacteria"," p__Myxococcota"," c__Polyangia"," o__PS-B29"," f__PS-B29",NA,NA
"74a07870c2bac3fb6b1c4bf7870df911",0.000103053435114504,0.0381679389312977,0.00451539690876403,0.000604378929219551,0.0329019327789792,0.0979260208480948,0.0675388857920031,0.139933244363199,"above",0.0322975538497597,0.00823917190044889,4.63249697815119,4.79051763600828e-06,0.0033533623452058,"d__Bacteria"," p__Planctomycetota"," c__Phycisphaerae","Unclassified  c__Phycisphaerae","Unclassified  c__Phycisphaerae",NA,NA
"e5777493b9ad2578c67dbf6bdd43fae9",0.000103053435114504,0.0381679389312977,0.00451539690876403,0.000604378929219551,0.0329019327789792,0.0979260208480948,0.0675388857920031,0.139933244363199,"above",0.0322975538497597,0.00823917190044889,4.63249697815119,4.79051763600828e-06,0.0033533623452058,"d__Bacteria"," p__Elusimicrobiota"," c__Elusimicrobia"," o__MVP-88"," f__MVP-88",NA,NA
"faa0334b772310c4157743f2e5b09484",0.000114503816793893,0.0381679389312977,0.005015983111054,0.000726946515839624,0.033755810074684,0.108197312171062,0.0760917267581161,0.15162614188013,"above",0.0330288635588444,0.00842573049970521,4.5299263882975,7.62274373320286e-06,0.005335920613242,"d__Bacteria"," p__Bacteroidota"," c__Bacteroidia"," o__Flavobacteriales"," f__NS9_marine_group",NA,NA
"ff4fd1e2aeed684a34c343d03c6aaea5",0.000114503816793893,0.0343511450381679,0.005015983111054,0.000726946515839624,0.033755810074684,0.108197312171062,0.0760917267581161,0.15162614188013,"above",0.0330288635588444,0.00842573049970521,4.07693374946775,5.34021666875074e-05,0.0373815166812552,"d__Bacteria"," p__Desulfobacterota"," c__Desulfuromonadia"," o__Bradymonadales"," f__Bradymonadales",NA,NA
"24e628b10a859b7ec76c5c801678fa73",0.000122137404580153,0.0419847328244275,0.00534958245441527,0.000813258474212469,0.034320217952539,0.114979848308298,0.0817955924578694,0.159291330622367,"above",0.0335069594783266,0.00854769374447106,4.91181996916825,1.29347173353924e-06,0.000905430213477465,"d__Bacteria"," p__Verrucomicrobiota"," c__Lentisphaeria","Unclassified  c__Lentisphaeria","Unclassified  c__Lentisphaeria",NA,NA
"c4f254d1d0405a0d52ce30307ff47990",0.000133587786259542,0.0381679389312977,0.00584979434225677,0.00094923048739939,0.03515996068284,0.125057150751828,0.0903445680895029,0.170605722066112,"above",0.0342107301954406,0.00872722709067362,4.37343253873685,1.52253829288969e-05,0.0106577680502279,"d__Bacteria"," p__Actinobacteriota"," c__Acidimicrobiia"," o__Microtrichales"," f__uncultured",NA,NA
"78da8631db11afdf67ae1e288dd741cb",0.000141221374045802,0.0381679389312977,0.00618314421770698,0.001044003223473,0.0357154211701712,0.13171158721897,0.0960346674669067,0.178032179918911,"above",0.0346714179466982,0.00884474947619852,4.31532165314673,1.95832092680852e-05,0.0137082464876596,"d__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Parvibaculales"," f__PS1_clade",NA,NA
"cd97117cccd3e5d4ed808998479fb148",0.000145038167938931,0.0419847328244275,0.00634978174950369,0.00109257632597189,0.0359918917152635,0.135019821196755,0.0988759210542138,0.18171178508723,"above",0.0348993153892916,0.00890288657890092,4.71585619476808,3.26315008322985e-06,0.0022842050582609,"d__Bacteria"," p__Margulisbacteria"," c__Margulisbacteria"," o__Margulisbacteria"," f__Margulisbacteria",NA,NA
"74247eee133a691639bafc4d9620abde",0.000148854961832061,0.0610687022900763,0.00651639434801655,0.00114191936179826,0.0362675436920933,0.138315463149644,0.101714241226251,0.18536950353526,"above",0.035125624330295,0.00896061845160588,6.81523296856055,3.06422723357592e-11,2.14495906350314e-08,"d__Bacteria"," p__Planctomycetota"," c__Phycisphaerae"," o__S-70"," f__S-70",NA,NA
"584e78757ba23e68b31378681df176be",0.00016030534351145,0.0419847328244275,0.00701608257386217,0.00129441779407021,0.0370897385467177,0.148127314758475,0.110208927671986,0.196214954123963,"above",0.0357953207526475,0.00913145937567538,4.59781192656538,5.61079044893248e-06,0.00392755331425274,"d__Archaea"," p__Thermoplasmatota"," c__Thermoplasmata"," o__uncultured"," f__uncultured",NA,NA
"d0abf7f9c6b31cd731225c870f269368",0.00016030534351145,0.0419847328244275,0.00701608257386217,0.00129441779407021,0.0370897385467177,0.148127314758475,0.110208927671986,0.196214954123963,"above",0.0357953207526475,0.00913145937567538,4.59781192656538,5.61079044893248e-06,0.00392755331425274,"d__Bacteria"," p__Myxococcota"," c__Polyangia"," o__MidBa8"," f__MidBa8",NA,NA
"bbe485908e2667c0b91ee2e2e9be1ea5",0.00016412213740458,0.0572519083969466,0.0071825954692489,0.00134669265066626,0.0373622642215739,0.151373065604657,0.113032926801049,0.199788653273205,"above",0.0360155715709077,0.00918764580890502,6.23140133911734,1.10729512238698e-09,7.75106585670884e-07,"d__Bacteria"," p__Gemmatimonadota"," c__Gemmatimonadetes"," o__Gemmatimonadales"," f__Gemmatimonadaceae",NA,NA
"0c55040a611460fcab93c8c321a3d0df",0.00016793893129771,0.0419847328244275,0.00734908344635556,0.00139966577504407,0.0376340430229798,0.154606462018127,0.115852780269472,0.203342146265393,"above",0.0362343772479358,0.00924346358365708,4.54209966258304,7.21719701488039e-06,0.00505203791041627,"d__Bacteria"," p__Nitrospinota"," c__Nitrospinia"," o__Nitrospinales"," f__Nitrospinaceae",NA,NA
"1b8dba8f3564428bdb1116fa3dc8ec97",0.00016793893129771,0.0381679389312977,0.00734908344635556,0.00139966577504407,0.0376340430229798,0.154606462018127,0.115852780269472,0.203342146265393,"above",0.0362343772479358,0.00924346358365708,4.12918151143913,4.30356651164922e-05,0.0301249655815445,"d__Bacteria"," p__Patescibacteria"," c__Parcubacteria"," o__Parcubacteria"," f__Parcubacteria",NA,NA
"e3ba6113c702486c8991a039d98cbc7c",0.00016793893129771,0.0381679389312977,0.00734908344635556,0.00139966577504407,0.0376340430229798,0.154606462018127,0.115852780269472,0.203342146265393,"above",0.0362343772479358,0.00924346358365708,4.12918151143913,4.30356651164922e-05,0.0301249655815445,"d__Archaea"," p__Aenigmarchaeota"," c__Aenigmarchaeia"," o__Aenigmarchaeales"," f__Aenigmarchaeales",NA,NA
"3878ea7b32aa82c475841ec015e8630c",0.000183206106870229,0.0458015267175573,0.00801478623198364,0.00161828619089825,0.0387139443706149,0.167417440237739,0.127086956878728,0.217359684030773,"above",0.0370956581797167,0.00946317810707058,4.83997301956473,1.82268183025038e-06,0.00127587728117527,"d__Bacteria"," p__Desulfobacterota"," c__Desulfobacteria"," o__Desulfobacterales"," f__Desulfolunaceae",NA,NA
"612db1f7ec29d9519480999242c62aee",0.000183206106870229,0.049618320610687,0.00801478623198364,0.00161828619089825,0.0387139443706149,0.167417440237739,0.127086956878728,0.217359684030773,"above",0.0370956581797167,0.00946317810707058,5.24330410452846,2.51400130199172e-07,0.000175980091139421,"d__Bacteria"," p__Bacteroidota"," c__Ignavibacteria"," o__Ignavibacteriales"," f__Melioribacteraceae",NA,NA
"e883322f9ef80f6b5b6fb809219a74df",0.000183206106870229,0.083969465648855,0.00801478623198364,0.00161828619089825,0.0387139443706149,0.167417440237739,0.127086956878728,0.217359684030773,"above",0.0370956581797167,0.00946317810707058,8.87328386920201,1.0283676418209e-17,7.19857349274631e-15,"d__Bacteria"," p__Verrucomicrobiota"," c__Kiritimatiellae"," o__WCHB1-41"," f__WCHB1-41",NA,NA
"a76c9d01f1701e036cc86ca449320f60",0.000187022900763359,0.0458015267175573,0.00818114966269008,0.00167456285060594,0.0389821766961254,0.170589765602873,0.129883344757998,0.220816265491592,"above",0.0373076138455194,0.00951724842997944,4.81247569132292,2.07598931626577e-06,0.00145319252138604,"d__Bacteria"," p__Desulfobacterota"," c__Desulfobulbia"," o__Desulfobulbales"," f__Desulfobulbaceae",NA,NA
"6e5227cf27368c7dcad27a1b3f1e10a6",0.000194656488549618,0.049618320610687,0.00851380182625849,0.00178898229124547,0.0395166295200924,0.176898236571626,0.13546048498908,0.227673750026303,"above",0.0377276472288469,0.00962439980327727,5.1554716787421,3.91495937835751e-07,0.000274047156485026,"d__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Thiotrichales"," f__Thiotrichaceae",NA,NA
"d30cf235ccfb7a85d4ee84051bf87eb2",0.000198473282442748,0.0419847328244275,0.00868009056511872,0.00184710357395676,0.0397828715284697,0.18003447383609,0.138240972520362,0.231075098593382,"above",0.037935767954513,0.00967749182513085,4.33838990340452,1.77269872958308e-05,0.0124088911070816,"d__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Ga0077536"," f__Ga0077536",NA,NA
"e312e0d3525196e6f79f41ad79b705b3",0.000198473282442748,0.0610687022900763,0.00868009056511872,0.00184710357395676,0.0397828715284697,0.18003447383609,0.138240972520362,0.231075098593382,"above",0.037935767954513,0.00967749182513085,6.31038531404294,6.92947553601449e-10,4.85063287521015e-07,"d__Bacteria"," p__Planctomycetota"," c__Phycisphaerae"," o__Phycisphaerales"," f__AKAU3564_sediment_group",NA,NA
"8536ea5c4d945a872d0d05fbd374d090",0.000206106870229008,0.0725190839694656,0.00901259337198553,0.00196511774333283,0.0403134382880895,0.186271179773019,0.143785176867685,0.237824062984481,"above",0.0383483205447567,0.0097827348328461,7.41296633391091,5.80342512790564e-13,4.06239758953395e-10,"d__Bacteria"," p__Myxococcota"," c__Polyangia"," o__Polyangiales"," f__BIrii41",NA,NA
"ee3dfd0867d9ce3ec169ed5441aba65b",0.000209923664122137,0.0610687022900763,0.00917880744598932,0.00202499086392056,0.0405777828171072,0.189371739065672,0.146548672067849,0.241172079045794,"above",0.0385527919531867,0.00983489590642517,6.20938979640648,1.2606410345087e-09,8.82448724156092e-07,"d__Bacteria"," p__Cyanobacteria"," c__Vampirivibrionia"," o__Vampirovibrionales"," f__Vampirovibrionales",NA,NA
"efec0bac622bd32d004df90feb767e08",0.000209923664122137,0.0458015267175573,0.00917880744598932,0.00202499086392056,0.0405777828171072,0.189371739065672,0.146548672067849,0.241172079045794,"above",0.0385527919531867,0.00983489590642517,4.65704234730486,4.2809935920076e-06,0.00299669551440532,"d__Bacteria"," p__Bacteroidota"," c__Bacteroidia"," o__Bacteroidales","Unclassified  o__Bacteroidales",NA,NA
"bca97a7391417dff5159e259aa8cad51",0.000213740458015267,0.0648854961832061,0.00934499663770456,0.00208542860756159,0.0408415141876082,0.192460496034472,0.149306291994589,0.244502706824401,"above",0.0387560855800466,0.0098867565255221,6.56286983660494,1.49575170372544e-10,1.04702619260781e-07,"d__Bacteria"," p__Patescibacteria"," c__Parcubacteria"," o__Candidatus_Yanofskybacteria"," f__Candidatus_Yanofskybacteria",NA,NA
"1f303cd86f353dac1c96a3ebc1b2fc70",0.000217557251908397,0.0725190839694656,0.0095111609501294,0.0021464217410849,0.0411046416386117,0.195537495560337,0.152057940946917,0.24781613048605,"above",0.0389582198975268,0.00993832140243031,7.29691474374454,1.28303439974401e-12,8.98124079820804e-10,"d__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__AT-s3-44"," f__AT-s3-44",NA,NA
"d4d2a19ed2998cd13c84cd33dd44cf40",0.000217557251908397,0.0458015267175573,0.0095111609501294,0.0021464217410849,0.0411046416386117,0.195537495560337,0.152057940946917,0.24781613048605,"above",0.0389582198975268,0.00993832140243031,4.60857773289129,5.34275274740774e-06,0.00373992692318542,"d__Bacteria"," p__Desulfobacterota"," c__Desulfuromonadia"," o__Desulfuromonadia"," f__Desulfuromonadaceae",NA,NA
"99f4296afaf1d957e7e0da7b59dae02d",0.000221374045801527,0.0572519083969466,0.00967730038626187,0.00220796127405913,0.041367174166397,0.198602782353683,0.154803528620626,0.251112528463636,"above",0.0391592128923379,0.00998959512559639,5.73115403348527,1.91067131636234e-08,1.33746992145364e-05,"d__Bacteria"," p__Desulfobacterota"," c__Desulfobacteria"," o__Desulfatiglandales"," f__Desulfatiglandaceae",NA,NA
